Currency,Timestamp,Trade Type,Price,Quantity,Value (Incl. Fee),Fee,From,To,Transaction Id
Binance Coin (BNB),2021-05-09 16:50,Fee,804.0609581,0.00214186,1.72,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x461584c1536c23e2d6e04dbbd652c023d0cecb6b01fce13f4426c410f9ef9aec
Binance-Peg Ethereum Token (ETH),2021-05-09 17:19,Buy,4754.129588,0.00663777,31.56,0,0x10ed43c718714eb63d5aa57b78b54704e256024e,Wallace BSC (0xf5...76A0),0x5dee025d01f41c60c32648a4294da288cace9d7c966382d15b3f8fdabd9f77ad
Binance-Peg BUSD Token (BUSD),2021-05-09 17:19,Sell,1.21426368,25.98843851,31.56,0.42172155,Wallace BSC (0xf5...76A0),0x10ed43c718714eb63d5aa57b78b54704e256024e,0x5dee025d01f41c60c32648a4294da288cace9d7c966382d15b3f8fdabd9f77ad
Binance Coin (BNB),2021-05-09 17:19,Fee,805.4807886,0.00052357,0.42,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x5dee025d01f41c60c32648a4294da288cace9d7c966382d15b3f8fdabd9f77ad
Bitcoin (BTC),2021-05-09 20:05,Buy,70312.81383,0.00461621,324.58,0,Binance,Binance,60382103
Chainlink (LINK),2021-05-09 20:05,Sell,63.64294031,5.1,324.58,0.24358464,Binance,Binance,60382103
Binance Coin (BNB),2021-05-09 20:05,Fee,801.2916184,0.00030399,0.24,0,Binance,Binance,60382103
Cardano (ADA),2021-05-09 20:23,Staking,2.10806428,0.16429021,0.35,0,Binance,Binance,59270361355
GAS,2021-05-09 21:11,Airdrop,18.32209772,0.00000047,0,0,Binance,Binance,59281260107
VeThor Token (VTHO),2021-05-09 21:16,Airdrop,0.0207986,3.79558578,0.08,0,Binance,Binance,59282292504
Monero (XMR),2021-05-09 21:27,Interest,579.5913792,0.0000509,0.03,0,Binance,Binance,2003896039
Stellar (XLM),2021-05-09 21:42,Interest,0.75812772,0.00656865,0,0,Binance,Binance,1608704444
Binance Coin (BNB),2021-05-09 21:51,Interest,821.9686304,0.00006468,0.05,0,Binance,Binance,4046796313
Binance Coin (BNB),2021-05-09 21:51,Airdrop,821.9686304,0.00006468,0.05,0,Binance,Binance,59289214429
VeChain (VET),2021-05-09 22:09,Interest,0.28460864,0.11142118,0.03,0,Binance,Binance,2421019129
Bitcoin (BTC),2021-05-09 22:28,Interest,70901.94552,0.00000008,0.01,0,Binance,Binance,1940460093
DASH,2021-05-09 23:01,Interest,488.763361,0.00000831,0,0,Binance,Binance,1231520086
Polygon (MATIC),2021-05-09 23:10,Staking,1.13896378,0.22398134,0.26,0,Binance,Binance,59305439659
SUSHI,2021-05-09 23:37,Staking,18.76460946,0.03667051,0.69,0,Binance,Binance,59312600177
NEM (XEM),2021-05-09 23:47,Staking,0.46459075,0.04247254,0.02,0,Binance,Binance,59315120436
Bitcoin (BTC),2021-05-10 9:39,Buy,69656.98638,0.02121047,1478.94,1.47881782,Binance,Binance,15836964
Kyber Network (KNC),2021-05-10 9:39,Sell,4.31176746,343,1478.94,0,Binance,Binance,15836964
PancakeSwap (CAKE),2021-05-10 9:40,Staking Withdrawal,46.35995795,34.13020646,1582.27,0,0xe0b473c0dd6d7fea5b395c3ce7ffd4fef0ab4373,Wallace BSC (0xf5...76A0),0x9431f7a688a317484880cf40593a2ae18b1169c532cc4b59f635c9a1ac6ceba6
Binance Coin (BNB),2021-05-10 9:40,Fee,804.1194505,0.00336813,2.71,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x9431f7a688a317484880cf40593a2ae18b1169c532cc4b59f635c9a1ac6ceba6
PancakeSwap (CAKE),2021-05-10 9:47,Staking,46.35995795,0,0,0,0xe0b473c0dd6d7fea5b395c3ce7ffd4fef0ab4373,Wallace BSC (0xf5...76A0),0xd105193fe14f61b71f30c06834bdadfc9785cd442c98bc6ce40ad90cd9f7fa57
Binance Coin (BNB),2021-05-10 9:47,Fee,802.6088564,0.00063377,0.51,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0xd105193fe14f61b71f30c06834bdadfc9785cd442c98bc6ce40ad90cd9f7fa57
Bitcoin (BTC),2021-05-10 10:13,Buy,69629.33646,0.00424751,295.75,0,Binance,Binance,1388390
DODO,2021-05-10 10:13,Sell,4.12484189,71.7,295.75,0.22196036,Binance,Binance,1388390
Binance Coin (BNB),2021-05-10 10:13,Fee,800.0589736,0.00027743,0.22,0,Binance,Binance,1388390
Bitcoin (BTC),2021-05-10 10:14,Buy,69571.94597,0.0021584,150.16,0,Binance,Binance,1661864
Secret (SCRT),2021-05-10 10:14,Sell,3.95168653,38,150.16,0.11270045,Binance,Binance,1661864
Binance Coin (BNB),2021-05-10 10:14,Fee,801.3399574,0.00014064,0.11,0,Binance,Binance,1661864
OMG Network (OMG),2021-05-10 10:22,Transfer In,13.21546667,37.5,495.58,0,Crypto.com Earn,Crypto.com,2200121125
Bitcoin (BTC),2021-05-10 10:33,Buy,69386.14773,0.00721167,500.39,0,Crypto.com,Crypto.com,3031566851
OMG Network (OMG),2021-05-10 10:33,Sell,13.2729443,37.7,500.39,0,Crypto.com,Crypto.com,3031566851
Ethereum (ETH),2021-05-10 15:15,Fee,5007.93364,0.00418778,20.97,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0xfc51c461dc75e5c9eb8267d4d60d8b9501f5ba5a87d396a82760b2d46dfb8d48
OMG Network (OMG),2021-05-10 16:35,Interest,11.1238108,0.00359589,0.04,0,Crypto.com Earn,Crypto.com Earn,2782894306
OMG Network (OMG),2021-05-10 16:35,Interest,12.47436691,0.01442959,0.18,0,Crypto.com Earn,Crypto.com Earn,409865666
Cardano (ADA),2021-05-10 20:24,Staking,2.0217767,0.16429021,0.33,0,Binance,Binance,59666224306
VBSWAP,2021-05-10 21:38,Staking,0,0.00573418,1.22,1.22379449,0xd56339f80586c08b7a4e3a68678d16d37237bd96,Wallace BSC (0xf5...76A0),0xbe6bfc7702396b9172f3d29acb2d34cd531faee245967a41b0e62187b12bc731
Binance Coin (BNB),2021-05-10 21:38,Fee,762.293574,0.00160541,1.22,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0xbe6bfc7702396b9172f3d29acb2d34cd531faee245967a41b0e62187b12bc731
GAS,2021-05-10 21:41,Airdrop,16.45685993,0.00000046,0,0,Binance,Binance,59687565099
Binance Coin (BNB),2021-05-10 21:48,Interest,770.5239868,0.00006469,0.05,0,Binance,Binance,1412138044
Binance Coin (BNB),2021-05-10 21:48,Airdrop,770.5239868,0.00006469,0.05,0,Binance,Binance,59689179559
VeThor Token (VTHO),2021-05-10 21:48,Airdrop,0.01879203,3.78599311,0.07,0,Binance,Binance,59689226505
Bitcoin (BTC),2021-05-10 21:52,Interest,67320.28652,0.00000008,0.01,0,Binance,Binance,3537794685
Wrapped Matic (WMATIC),2021-05-10 22:06,Staking,1.07455794,3.14151523,3.38,0.00019709,0x2bb25175d9b0f8965780209eb558cc3b56ca6d32,Wallace Polygon (0xFC...49C3),0x12f60e821723fc0f6cddf238fced7cbc2d5e91290b3177156b8f272190a1c234
Polygon (MATIC),2021-05-10 22:06,Fee,1.02251986,0.00019275,0,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x12f60e821723fc0f6cddf238fced7cbc2d5e91290b3177156b8f272190a1c234
Polygon (MATIC),2021-05-10 22:06,Buy,1.02251986,3.14149286,3.21,0.00002287,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,Wallace Polygon (0xFC...49C3),0x4c65ff24df77e3f386ed47025fc1f001a324c87189613669dc39ef8cda08099e
Wrapped Matic (WMATIC),2021-05-10 22:06,Sell,1.02251986,3.14151523,3.21,0,Wallace Polygon (0xFC...49C3),0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x4c65ff24df77e3f386ed47025fc1f001a324c87189613669dc39ef8cda08099e
Polygon (MATIC),2021-05-10 22:09,Staking Deposit,1.02955202,3.14026123,3.23,0.00026895,Wallace Polygon (0xFC...49C3),0xbeadf48d62acc944a06eeae0a9054a90e5a7dc97,0x4f583a0c50a5ee26902274b20bbc3c71e8ba6b562b23377d8c500b017a3b854d
Ethereum (ETH),2021-05-10 22:18,Interest,4711.076199,0.00002015,0.09,0,Binance,Binance,431898995
VeChain (VET),2021-05-10 22:29,Interest,0.25058016,0.11142118,0.03,0,Binance,Binance,2540373748
Monero (XMR),2021-05-10 22:29,Interest,535.1457502,0.00005091,0.03,0,Binance,Binance,1771134135
DASH,2021-05-10 23:19,Interest,452.1314309,0.00000831,0,0,Binance,Binance,137117277
Polygon (MATIC),2021-05-10 23:22,Staking,0.97744625,0.22398134,0.22,0,Binance,Binance,59713056863
SUSHI,2021-05-10 23:49,Staking,16.75204396,0.03667051,0.61,0,Binance,Binance,59720317297
NEM (XEM),2021-05-11 0:00,Staking,0.40729857,0.04247254,0.02,0,Binance,Binance,59722866392
Venus (XVS),2021-05-11 1:42,Sell,157.2003792,1.24075866,195.05,1.14535217,Wallace BSC (0xf5...76A0),0x151b1e2635a717bcdc836ecd6fbb62b674fe3e1d,0x0adcda0ae8a704ce8e6bdfc9731e479d19ba816803df5c3ab0e33a7f17e1e849
Binance Coin (BNB),2021-05-11 1:42,Fee,767.8975168,0.00149154,1.15,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x0adcda0ae8a704ce8e6bdfc9731e479d19ba816803df5c3ab0e33a7f17e1e849
Binance Bitcoin (BTCB),2021-05-11 1:43,Sell,67772.00128,0.01696495,1149.75,1.09596019,Wallace BSC (0xf5...76A0),0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b,0x484c9d16d3db7581ab3daff63007e8a1f64bdba78f4ad35e47daa71ec1dadc84
Binance Coin (BNB),2021-05-11 1:43,Fee,767.6554459,0.00142767,1.1,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x484c9d16d3db7581ab3daff63007e8a1f64bdba78f4ad35e47daa71ec1dadc84
Binance-Peg BUSD Token (BUSD),2021-05-11 1:43,Staking Withdrawal,1.21349865,618,753.39,3.44822843,0x95c78222b3d6e262426483d42cfa53685a67ab9d,Wallace BSC (0xf5...76A0),0xe099bc3331757c3af2d35c75ec47739281e15577c035485dad28de86b3fd34b7
Binance Coin (BNB),2021-05-11 1:43,Fee,767.6554459,0.0044919,3.45,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0xe099bc3331757c3af2d35c75ec47739281e15577c035485dad28de86b3fd34b7
Binance-Peg USD Coin (USDC),2021-05-11 1:51,Buy,1.20917805,616.9747401,746.03,0,0x10ed43c718714eb63d5aa57b78b54704e256024e,Wallace BSC (0xf5...76A0),0xc0c01145b76bd2ffeb75c6b6d57e655da404d233b7ae37c0cb73435a562cbfbb
Binance-Peg BUSD Token (BUSD),2021-05-11 1:51,Sell,1.20717203,618,746.03,0.6821781,Wallace BSC (0xf5...76A0),0x10ed43c718714eb63d5aa57b78b54704e256024e,0xc0c01145b76bd2ffeb75c6b6d57e655da404d233b7ae37c0cb73435a562cbfbb
Binance Coin (BNB),2021-05-11 1:51,Fee,778.100808,0.00087672,0.68,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0xc0c01145b76bd2ffeb75c6b6d57e655da404d233b7ae37c0cb73435a562cbfbb
Cardano (ADA),2021-05-11 2:52,Interest,2.01439354,0.00000653,0,0,Binance,Binance,655747706
Bitcoin (BTC),2021-05-11 3:38,Buy,67200.53401,0.12289698,8267.01,8.26700969,Binance,Binance,231302
Binance-Peg USD Coin (USDC),2021-05-11 11:22,Transfer Out,1.20917805,616.9747401,746.03,1.18984067,Wallace BSC (0xf5...76A0),0xeca88125a5adbe82614ffc12d0db554e2e2867c8,0x9bf8b56502c07faa395bc6e090b6597239346b78a1bead6a9f9e4f7378e39ac1
Binance Coin (BNB),2021-05-11 11:22,Fee,804.2202652,0.0014795,1.19,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x9bf8b56502c07faa395bc6e090b6597239346b78a1bead6a9f9e4f7378e39ac1
Binance-Peg BUSD Token (BUSD),2021-05-11 11:26,Staking Withdrawal,1.21349865,"1,687.42",2047.69,0,0x95c78222b3d6e262426483d42cfa53685a67ab9d,Wallace BSC (0xf5...76A0),0xcb65bbf5b2d4ca27fb4dee05e0c6afeb07825b55389c6e21bdb53544cbccdbaa
Binance Coin (BNB),2021-05-11 11:26,Fee,803.530363,0.00468761,3.77,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0xcb65bbf5b2d4ca27fb4dee05e0c6afeb07825b55389c6e21bdb53544cbccdbaa
Bitcoin (BTC),2021-05-11 12:01,Buy,67824.0604,0.00196074,133.12,0.13293516,Binance,Binance,10809394
Loopring (LRC),2021-05-11 12:01,Sell,0.70062254,190,133.12,0,Binance,Binance,10809394
Bitcoin (BTC),2021-05-11 12:01,Buy,67824.0604,0.010072,683.81,0.68366653,Binance,Binance,10809397
Loopring (LRC),2021-05-11 12:01,Sell,0.70062254,976,683.81,0,Binance,Binance,10809397
Binance-Peg BUSD Token (BUSD),2021-05-11 13:14,Staking Deposit,1.21349865,"1,687.42",2047.69,2.22520875,Wallace BSC (0xf5...76A0),0x95c78222b3d6e262426483d42cfa53685a67ab9d,0x9a57af8b0f7057a01011b8f80d0fc8fe56e58ea181d4503fe249ed805e3e5482
Binance Coin (BNB),2021-05-11 13:14,Fee,799.7903665,0.00278224,2.23,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x9a57af8b0f7057a01011b8f80d0fc8fe56e58ea181d4503fe249ed805e3e5482
Cardano (ADA),2021-05-11 20:23,Staking,2.14783375,0.16429021,0.35,0,Binance,Binance,60002977392
GAS,2021-05-11 21:41,Airdrop,17.73631836,0.00000046,0,0,Binance,Binance,60021064653
VeThor Token (VTHO),2021-05-11 21:48,Airdrop,0.01915745,3.76672217,0.07,0,Binance,Binance,60022729419
Ethereum (ETH),2021-05-11 21:56,Interest,5043.848174,0.00002015,0.1,0,Binance,Binance,3607789688
Cardano (ADA),2021-05-11 22:01,Interest,2.15607043,0.00001306,0,0,Binance,Binance,1286330256
DASH,2021-05-11 22:02,Interest,518.4828306,0.00000831,0,0,Binance,Binance,221468949
Bitcoin (BTC),2021-05-11 22:58,Buy,69161.44607,0.02742854,1898.9,1.89917331,Binance,Binance,20637194
Polkadot (DOT),2021-05-11 22:58,Sell,49.45043394,38.4,1898.9,0,Binance,Binance,20637194
Polygon (MATIC),2021-05-11 23:19,Staking,1.38797639,0.22398134,0.31,0,Binance,Binance,60044413366
SUSHI,2021-05-11 23:46,Staking,18.45675661,0.03667051,0.68,0,Binance,Binance,60050347297
NEM (XEM),2021-05-11 23:58,Staking,0.44405862,0.04247254,0.02,0,Binance,Binance,60053589200
Stellar (XLM),2021-05-12 4:15,Interest,0.88125195,0.00656878,0.01,0,Binance,Binance,2502680145
Binance Coin (BNB),2021-05-12 4:32,Interest,807.0849928,0.00006481,0.05,0,Binance,Binance,172725367
Binance Coin (BNB),2021-05-12 4:32,Airdrop,807.0849928,0.00006481,0.05,0,Binance,Binance,60095469005
Bitcoin (BTC),2021-05-12 5:06,Interest,68768.96857,0.00000114,0.08,0,Binance,Binance,3112120319
VeChain (VET),2021-05-12 5:19,Interest,0.26029073,0.11142118,0.03,0,Binance,Binance,1865185852
Monero (XMR),2021-05-12 6:04,Interest,549.0095813,0.00005091,0.03,0,Binance,Binance,1090447922
Wrapped Matic (WMATIC),2021-05-12 20:19,Staking,1.35383837,3.12029592,4.22,0.00023722,0x2bb25175d9b0f8965780209eb558cc3b56ca6d32,Wallace Polygon (0xFC...49C3),0x9aff425683b60e625e3f49747bf9de714d092f43362c9de2687a195636836121
Polygon (MATIC),2021-05-12 20:19,Fee,1.33466847,0.00017774,0,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x9aff425683b60e625e3f49747bf9de714d092f43362c9de2687a195636836121
Binance Coin (BNB),2021-05-12 20:21,Fee,723.781909,0.00053014,0.38,0,Wallace BSC (0xf5...76A0),PancakeSwap,0x6fdf063dce9b58a6e12cbdf15c764a0a5658a25668fffe5f1b2346fbf6c5203b
Cardano (ADA),2021-05-12 20:26,Staking,1.971476,0.16429021,0.32,0,Binance,Binance,60407239765
mUSD (MSTABLE USD (POLYGON POS)),2021-05-12 20:45,Buy,0,"1,315.63",0,0,0x5290ad3d83476ca6a2b178cd9727ee1ef72432af,Wallace Polygon (0xFC...49C3),0xeb619f51bf6a9c04297a34f861becfd515b5c701839295bcd3190d0508483bf3
Interest bearing mStable USD (Polygon PoS) (IMUSD),2021-05-12 20:45,Sell,0,"12,910.55",0,0.00023927,Wallace Polygon (0xFC...49C3),0x5290ad3d83476ca6a2b178cd9727ee1ef72432af,0xeb619f51bf6a9c04297a34f861becfd515b5c701839295bcd3190d0508483bf3
Polygon (MATIC),2021-05-12 20:45,Fee,1.28077279,0.00018682,0,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0xeb619f51bf6a9c04297a34f861becfd515b5c701839295bcd3190d0508483bf3
 USD Coin (PoS) (USDC),2021-05-12 20:47,Buy,1.20589784,"1,315.48",1586.34,0,0xe840b73e5287865eec17d250bfb1536704b43b21,Wallace Polygon (0xFC...49C3),0x2462b2c9673c0c52eeb39ad4e887def536f37d23a6bb1973545f4e66f12aa191
mUSD (MSTABLE USD (POLYGON POS)),2021-05-12 20:47,Sell,1.20576447,"1,315.63",1586.34,0.0004851,Wallace Polygon (0xFC...49C3),0xe840b73e5287865eec17d250bfb1536704b43b21,0x2462b2c9673c0c52eeb39ad4e887def536f37d23a6bb1973545f4e66f12aa191
Polygon (MATIC),2021-05-12 20:47,Fee,1.30167484,0.00037267,0,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x2462b2c9673c0c52eeb39ad4e887def536f37d23a6bb1973545f4e66f12aa191
Polygon (MATIC),2021-05-12 20:51,Fee,1.31095923,0.00004925,0,0,Wallace Polygon (0xFC...49C3),0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x698e9efb5ea31b76ea1370f5adfdb019b52d60e70d1cb3a364f4921426b3f1ed
 (PoS) Tether USD (USDT),2021-05-12 20:57,Buy,1.21911414,555.387663,677.08,0,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,Wallace Polygon (0xFC...49C3),0x0ea7a0360bd54da3c8dcaf453392b2bc521e55269d875105b9ea36983f49cb7c
 USD Coin (PoS) (USDC),2021-05-12 20:57,Sell,1.21558519,557,677.08,0.00017953,Wallace Polygon (0xFC...49C3),0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0x0ea7a0360bd54da3c8dcaf453392b2bc521e55269d875105b9ea36983f49cb7c
Polygon (MATIC),2021-05-12 20:57,Fee,1.30031377,0.00013807,0,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x0ea7a0360bd54da3c8dcaf453392b2bc521e55269d875105b9ea36983f49cb7c
Polygon (MATIC),2021-05-12 20:57,Fee,1.30031377,0.00004677,0,0,Wallace Polygon (0xFC...49C3),0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x48e82684b1abfa51674252aa8b4bc7928689f24b07ac8798b523a0b1ad6b4793
 (PoS) Tether USD (USDT),2021-05-12 20:58,Buy,1.21911414,100.700204,122.77,0,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,Wallace Polygon (0xFC...49C3),0x09f4b6dd4d209c276a3de45014a82412bca4a7c2970909c8b64be6d4787f8350
 USD Coin (PoS) (USDC),2021-05-12 20:58,Sell,1.21549547,101,122.77,0.00015955,Wallace Polygon (0xFC...49C3),0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0x09f4b6dd4d209c276a3de45014a82412bca4a7c2970909c8b64be6d4787f8350
Polygon (MATIC),2021-05-12 20:58,Fee,1.29647363,0.00012307,0,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x09f4b6dd4d209c276a3de45014a82412bca4a7c2970909c8b64be6d4787f8350
 USD Coin (PoS) (USDC),2021-05-12 20:58,Sell,1.20589784,656.074423,791.16,0,Wallace Polygon (0xFC...49C3),0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0xb169e0d25b92bd076fbbe8a32794fabe28824736fc1c506fda8b5d01aa41e969
 (PoS) Tether USD (USDT),2021-05-12 20:58,Sell,1.21911414,656.087866,799.85,0,Wallace Polygon (0xFC...49C3),0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0xb169e0d25b92bd076fbbe8a32794fabe28824736fc1c506fda8b5d01aa41e969
Polygon (MATIC),2021-05-12 20:58,Fee,1.29647363,0.00018008,0,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0xb169e0d25b92bd076fbbe8a32794fabe28824736fc1c506fda8b5d01aa41e969
Polygon (MATIC),2021-05-12 20:59,Fee,1.28901209,0.00004435,0,0,Wallace Polygon (0xFC...49C3),0x4b1f1e2435a9c96f7330faea190ef6a7c8d70001,0x2c51743bf44edf280eab03a3d3014f038117b671928b7ffc6d2af3a0c989a013
Polygon (MATIC),2021-05-12 20:59,Fee,1.28901209,0.0001561,0,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0xb11936058a92bbf011a6aa1a01a2c0fe9cc98764477bef5457d9e7709365d52f
Polygon (MATIC),2021-05-12 21:00,Failed Out,1.28217031,0,0,0.00014694,Wallace Polygon (0xFC...49C3),0x0769fd68dfb93167989c6f7254cd0d766fb2841f,0x325a70346ed46d3399c30fcb7d6f971d5e48ea69ad6d77b10bae403148406883
Polygon (MATIC),2021-05-12 21:00,Fee,1.28217031,0.0001146,0,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x325a70346ed46d3399c30fcb7d6f971d5e48ea69ad6d77b10bae403148406883
GAS,2021-05-12 21:41,Airdrop,15.35056826,0.00000046,0,0,Binance,Binance,60439054364
VeThor Token (VTHO),2021-05-12 21:49,Airdrop,0.0166032,3.77006452,0.06,0,Binance,Binance,60440958840
 (PoS) Tether USD (USDT),2021-05-12 22:06,Borrow,1.21911414,350,426.69,0,0x60d55f02a771d515e077c9c2403a1ef324885cec,Wallace Polygon (0xFC...49C3),0xbf2408f7d4a871a108bbdd4003c034f1239ccefbdd6db4fa30540a5f160d1778
Polygon (MATIC),2021-05-12 22:06,Fee,1.3430779,0.00043532,0,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0xbf2408f7d4a871a108bbdd4003c034f1239ccefbdd6db4fa30540a5f160d1778
 (PoS) Tether USD (USDT),2021-05-12 22:07,Sell,1.21911414,350.000001,426.69,0.00024515,Wallace Polygon (0xFC...49C3),0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0x25d585e9ca5b0ae2b5e024d7addd4bfaf651304cc2ebb81cc4e1f3f36153c360
 (PoS) Wrapped BTC (WBTC),2021-05-12 22:07,Staking Withdrawal,63161.86052,0.0067555,426.69,0,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,Wallace Polygon (0xFC...49C3),0x25d585e9ca5b0ae2b5e024d7addd4bfaf651304cc2ebb81cc4e1f3f36153c360
Polygon (MATIC),2021-05-12 22:07,Fee,1.34627397,0.00018209,0,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x25d585e9ca5b0ae2b5e024d7addd4bfaf651304cc2ebb81cc4e1f3f36153c360
Cardano (ADA),2021-05-12 22:22,Interest,2.00489497,0.0000196,0,0,Binance,Binance,365098799
DASH,2021-05-12 22:23,Interest,436.7305434,0.00000831,0,0,Binance,Binance,3898238320
Binance Coin (BNB),2021-05-12 22:23,Airdrop,749.5448944,0.00006482,0.05,0,Binance,Binance,60451027649
Binance Coin (BNB),2021-05-12 22:23,Interest,749.5448944,0.00006482,0.05,0,Binance,Binance,965577339
Ethereum (ETH),2021-05-12 22:27,Interest,4849.833391,0.00002015,0.1,0,Binance,Binance,630188316
VeChain (VET),2021-05-12 22:33,Interest,0.20879422,0.11142118,0.02,0,Binance,Binance,1662142427
Stellar (XLM),2021-05-12 22:56,Interest,0.73556819,0.00656878,0,0,Binance,Binance,2367583632
PancakeSwap (CAKE),2021-05-12 23:14,Staking Deposit,36.92565037,34.13020646,1260.28,3.48221317,Wallace BSC (0xf5...76A0),0x65769e35c814560c5c81b6328b7ffbf2c2f83aa5,0x9581a964cdd55c7e6af96274c63ae359f30f1cc2bb37782ae5f563687a680d8a
Binance Coin (BNB),2021-05-12 23:14,Fee,733.6374662,0.0047465,3.48,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x9581a964cdd55c7e6af96274c63ae359f30f1cc2bb37782ae5f563687a680d8a
Polygon (MATIC),2021-05-12 23:22,Staking,1.28238906,0.22398134,0.29,0,Binance,Binance,60467143323
SUSHI,2021-05-12 23:46,Staking,18.28916579,0.03667051,0.67,0,Binance,Binance,60473272648
Monero (XMR),2021-05-12 23:52,Interest,486.7524858,0.00005091,0.02,0,Binance,Binance,1044599989
NEM (XEM),2021-05-12 23:52,Staking,0.37347564,0.04247254,0.02,0,Binance,Binance,60474717164
 (PoS) Tether USD (USDT),2021-05-13 0:51,Borrow,1.21911414,300,365.73,0,0x60d55f02a771d515e077c9c2403a1ef324885cec,Wallace Polygon (0xFC...49C3),0x2186374f12615c426865a31cfef1c93a7431fbca0701a8679c7248b0b7b91b6a
Polygon (MATIC),2021-05-13 0:51,Fee,1.4045931,0.00047425,0,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x2186374f12615c426865a31cfef1c93a7431fbca0701a8679c7248b0b7b91b6a
 USD Coin (PoS) (USDC),2021-05-13 0:52,Buy,1.20589784,299.601206,361.29,0,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,Wallace Polygon (0xFC...49C3),0xbb374d2103fc20497a5ffa52516f433b8f12a85c6dab2715bacec62dd4e0f373
 (PoS) Tether USD (USDT),2021-05-13 0:52,Sell,1.20429483,300,361.29,0.00015063,Wallace Polygon (0xFC...49C3),0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0xbb374d2103fc20497a5ffa52516f433b8f12a85c6dab2715bacec62dd4e0f373
Polygon (MATIC),2021-05-13 0:52,Fee,1.40569897,0.00010716,0,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0xbb374d2103fc20497a5ffa52516f433b8f12a85c6dab2715bacec62dd4e0f373
Polygon (MATIC),2021-05-13 0:52,Fee,1.40569897,0.00004925,0,0,Wallace Polygon (0xFC...49C3),0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2070180d68fe21a1d58528916a36338cf3eaec9136c2f9c6beb0c1029240b4f5
 USD Coin (PoS) (USDC),2021-05-13 0:53,Loan Repayment,1.20589784,301.019557,363,0,Wallace Polygon (0xFC...49C3),0x1a13f4ca1d028320a707d99520abfefca3998b7f,0xcb6bd852e33a16ad604e6f7d0676961675986201d418677d2d9a66097c64cbfc
Polygon (MATIC),2021-05-13 0:53,Fee,1.39854123,0.00028444,0,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0xcb6bd852e33a16ad604e6f7d0676961675986201d418677d2d9a66097c64cbfc
 (PoS) Tether USD (USDT),2021-05-13 0:54,Borrow,1.21911414,"1,509",1839.64,0,0x60d55f02a771d515e077c9c2403a1ef324885cec,Wallace Polygon (0xFC...49C3),0xa3ae99fdd3b56e9f941958708b7f81153c461d40cbf6eb9b5c334f6df62e58df
