Currency,Timestamp,Trade Type,Price,Quantity,Value (Incl. Fee),Fee,From,To,Transaction Id
NEO,2020-10-09 21:21,Interest,22.84068589,0.0004702,0.01,0,Binance,Binance,2833312494
Bitcoin (BTC),2020-10-09 21:29,Interest,14530.67029,0.00000479,0.07,0,Binance,Binance,1514108347
Bitcoin (BTC),2020-10-10 20:55,Interest,14812.59085,0.00000479,0.07,0,Binance,Binance,1894341909
Ethereum (ETH),2020-10-10 20:58,Interest,485.3221312,0.00000007,0,0,Binance,Binance,15179092
Cardano (ADA),2020-10-10 20:59,Interest,0.13822491,0.06216943,0.01,0,Binance,Binance,3643265586
Monero (XMR),2020-10-10 21:09,Interest,152.1600079,0.00001153,0,0,Binance,Binance,1288342001
NEO,2020-10-10 21:28,Interest,23.00443149,0.0004702,0.01,0,Binance,Binance,1935737028
Stellar (XLM),2020-10-10 21:39,Interest,0.10151945,0.00380318,0,0,Binance,Binance,2999087220
Bitcoin (BTC),2020-10-11 20:52,Interest,14918.36191,0.00000479,0.07,0,Binance,Binance,1989198456
Cardano (ADA),2020-10-11 20:54,Interest,0.13863591,0.06217088,0.01,0,Binance,Binance,2185298227
Ethereum (ETH),2020-10-11 21:22,Interest,489.4088828,0.00000007,0,0,Binance,Binance,2605240090
NEO,2020-10-11 21:25,Interest,23.31887223,0.0004702,0.01,0,Binance,Binance,61750951
Monero (XMR),2020-10-11 21:42,Interest,165.0159107,0.00001153,0,0,Binance,Binance,4002582591
Stellar (XLM),2020-10-11 21:44,Interest,0.10131317,0.0038032,0,0,Binance,Binance,1315959205
Swipe (SXP),2020-10-12 13:57,Airdrop,1.71074073,0.10788678,0.18,0,Binance,Binance,11426674593
Monero (XMR),2020-10-12 21:11,Interest,171.0529604,0.00001153,0,0,Binance,Binance,3656153303
Stellar (XLM),2020-10-12 21:13,Interest,0.10185906,0.00380322,0,0,Binance,Binance,2251197329
Bitcoin (BTC),2020-10-12 21:17,Interest,15077.38442,0.00000479,0.07,0,Binance,Binance,539200765
Cardano (ADA),2020-10-12 21:25,Interest,0.14387148,0.06217233,0.01,0,Binance,Binance,2113932510
Ethereum (ETH),2020-10-12 21:42,Interest,504.6924317,0.00000007,0,0,Binance,Binance,1695852766
NEO,2020-10-12 21:43,Interest,23.68669971,0.0004702,0.01,0,Binance,Binance,319059660
Tether (USDT),2020-10-13 6:04,Transfer Out,1.30477234,"1,094.85",1428.53,0,Crypto.com,0xf58cba27c683bc918566cbac888d3fab5bf076a0,1768065150
Tether (USDT),2020-10-13 6:40,Transfer In,1.31223529,"1,091.85",1432.76,0,Crypto.com,Wallace ETH (0xf5...76A0),0x478cba1697ed3350c77db694c1bbe90f68fed3d3879cc0b1d7ba4b0ab5993d6d
Ethereum (ETH),2020-10-13 7:02,Fee,504.7055611,0.0031019,1.57,0,Wallace ETH (0xf5...76A0),0xdac17f958d2ee523a2206206994597c13d831ec7,0xe9a749dc0d93e7b57a4491168e514dc110f293e57f666e1ef66a017bcfa013a6
Tether (USDT),2020-10-13 7:02,Sell,1.31223529,"1,091.85",1432.76,0,Wallace ETH (0xf5...76A0),Uniswap,0x663dfce96e7cf29cd922bc13a1a043716f064c23c79e818e0be995bfabc52ea9
Ethereum (ETH),2020-10-13 7:02,Sell,504.7055611,2.84224492,1434.5,4.3913583,Wallace ETH (0xf5...76A0),Uniswap,0x663dfce96e7cf29cd922bc13a1a043716f064c23c79e818e0be995bfabc52ea9
Ethereum (ETH),2020-10-13 20:58,Interest,505.6848133,0.00000007,0,0,Binance,Binance,3990956280
Bitcoin (BTC),2020-10-13 21:12,Interest,15071.45289,0.00000479,0.07,0,Binance,Binance,1155672702
Monero (XMR),2020-10-13 21:18,Interest,168.3143306,0.00001153,0,0,Binance,Binance,189219345
Cardano (ADA),2020-10-13 21:23,Interest,0.14471987,0.06217378,0.01,0,Binance,Binance,520311005
NEO,2020-10-13 21:24,Interest,23.12241287,0.0004702,0.01,0,Binance,Binance,3140841541
Stellar (XLM),2020-10-13 21:38,Interest,0.10042605,0.00380324,0,0,Binance,Binance,1177516990
Flamingo Finance (FLM),2020-10-14 3:52,Airdrop,0.36265017,7.95903149,2.89,0,Binance,Binance,11450859828
Monero (XMR),2020-10-14 21:01,Interest,170.6359823,0.0000645,0.01,0,Binance,Binance,3111075304
Cardano (ADA),2020-10-14 22:42,Interest,0.13987754,0.06978362,0.01,0,Binance,Binance,1294394646
NEO,2020-10-14 22:52,Interest,22.52099009,0.00017626,0,0,Binance,Binance,689664154
Bitcoin (BTC),2020-10-14 22:54,Interest,15051.44503,0.00000336,0.05,0,Binance,Binance,3488657082
Stellar (XLM),2020-10-14 22:57,Interest,0.09825594,0.00595418,0,0,Binance,Binance,2353370011
Ethereum (ETH),2020-10-14 22:59,Interest,497.1276803,0.00000007,0,0,Binance,Binance,3636802938
Ethereum (ETH),2020-10-15 4:48,Fee,497.7231854,0.00265716,1.32,0,Wallace ETH (0xf5...76A0),0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xefd7051efdf561a5133255f213172835ec1dbfbdcaa7909d6056567eb2dc07c6
Ethereum (ETH),2020-10-15 4:54,Fee,497.6437847,0.00736147,3.66,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0x40eed2e60161c270239d6c1ae7b4511861e927efe23b0f916fbfbe6c78496bb7
Monero (XMR),2020-10-15 21:02,Interest,171.7535211,0.0000645,0.01,0,Binance,Binance,1518287169
Cardano (ADA),2020-10-15 21:04,Interest,0.14066682,0.06978524,0.01,0,Binance,Binance,693125112
NEO,2020-10-15 21:16,Interest,22.67930628,0.00017626,0,0,Binance,Binance,3613091218
Bitcoin (BTC),2020-10-15 21:18,Interest,15195.95797,0.00000336,0.05,0,Binance,Binance,2050015290
Stellar (XLM),2020-10-15 21:22,Interest,0.09753766,0.00595421,0,0,Binance,Binance,1990029693
Ethereum (ETH),2020-10-15 21:24,Interest,499.9670415,0.00000007,0,0,Binance,Binance,3270880183
Stellar (XLM),2020-10-16 20:49,Interest,0.10389454,0.00595421,0,0,Binance,Binance,2496967095
Cardano (ADA),2020-10-16 20:54,Interest,0.13631999,0.06978524,0.01,0,Binance,Binance,1534839579
Ethereum (ETH),2020-10-16 20:57,Interest,480.4567564,0.00000007,0,0,Binance,Binance,591864433
Monero (XMR),2020-10-16 21:15,Interest,158.8364032,0.0000645,0.01,0,Binance,Binance,1585499560
Bitcoin (BTC),2020-10-16 21:19,Interest,14923.6761,0.00000336,0.05,0,Binance,Binance,3234722103
NEO,2020-10-16 21:21,Interest,22.44466102,0.00017626,0,0,Binance,Binance,3238064784
Cardano (ADA),2020-10-17 20:54,Interest,0.14014476,0.06978889,0.01,0,Binance,Binance,802137716
Monero (XMR),2020-10-17 21:09,Interest,158.852126,0.0000645,0.01,0,Binance,Binance,1725546218
NEO,2020-10-17 21:20,Interest,22.68435349,0.00017626,0,0,Binance,Binance,3632192060
Stellar (XLM),2020-10-17 21:21,Interest,0.10813118,0.00595431,0,0,Binance,Binance,998513012
Bitcoin (BTC),2020-10-17 21:21,Interest,15003.49505,0.00000336,0.05,0,Binance,Binance,1595496957
Ethereum (ETH),2020-10-17 21:37,Interest,487.6578706,0.00000007,0,0,Binance,Binance,2591656412
Bitcoin (BTC),2020-10-18 20:55,Interest,15071.82158,0.00000336,0.05,0,Binance,Binance,3196248350
Ethereum (ETH),2020-10-18 21:03,Interest,494.2519057,0.00000007,0,0,Binance,Binance,1300184187
Cardano (ADA),2020-10-18 21:04,Interest,0.14047243,0.06979071,0.01,0,Binance,Binance,18882071
Monero (XMR),2020-10-18 21:10,Interest,163.8710458,0.00006451,0.01,0,Binance,Binance,1261518170
NEO,2020-10-18 21:27,Interest,22.9554127,0.00017626,0,0,Binance,Binance,395305748
Stellar (XLM),2020-10-18 21:42,Interest,0.10453702,0.00595436,0,0,Binance,Binance,123049462
Stellar (XLM),2020-10-19 21:14,Interest,0.11190407,0.00595441,0,0,Binance,Binance,417431668
Ethereum (ETH),2020-10-19 21:21,Interest,497.3093947,0.00000007,0,0,Binance,Binance,1271347090
NEO,2020-10-19 21:40,Interest,23.061105,0.00017626,0,0,Binance,Binance,1510964823
Cardano (ADA),2020-10-19 21:44,Interest,0.14195534,0.06979254,0.01,0,Binance,Binance,1476394550
Bitcoin (BTC),2020-10-19 21:48,Interest,15352.61229,0.00000336,0.05,0,Binance,Binance,3477278868
Monero (XMR),2020-10-19 21:52,Interest,165.2389458,0.00006451,0.01,0,Binance,Binance,3241150929
Resfinex Token (RES),2020-10-20 6:34,Staking,0.00064315,13.184,0.01,0,0xd152f549545093347a162dce210e7293f1452150,Wallace ETH (0xf5...76A0),0x9207e6d47efa4bafc76b51b76622c6caac07c5439bd3e8c8a4b631b915f9395b
Ethereum (ETH),2020-10-20 21:20,Interest,487.6493313,0.00000007,0,0,Binance,Binance,2389885242
Stellar (XLM),2020-10-20 21:21,Interest,0.10631801,0.00595446,0,0,Binance,Binance,3952558101
Monero (XMR),2020-10-20 21:34,Interest,155.3642468,0.00006452,0.01,0,Binance,Binance,2619326525
NEO,2020-10-20 21:39,Interest,22.26281075,0.00017626,0,0,Binance,Binance,3538731676
Bitcoin (BTC),2020-10-20 21:45,Interest,15710.39965,0.00000336,0.05,0,Binance,Binance,1036915984
Cardano (ADA),2020-10-20 21:49,Interest,0.13529047,0.06979436,0.01,0,Binance,Binance,3453780633
Cardano (ADA),2020-10-21 20:55,Interest,0.14043324,0.06979619,0.01,0,Binance,Binance,1927838269
Bitcoin (BTC),2020-10-21 21:26,Interest,16930.40864,0.00000336,0.06,0,Binance,Binance,2456465372
NEO,2020-10-21 21:34,Interest,24.08999616,0.00017626,0,0,Binance,Binance,3684401659
Monero (XMR),2020-10-21 21:38,Interest,159.323039,0.00006452,0.01,0,Binance,Binance,228770929
Ethereum (ETH),2020-10-21 21:43,Interest,519.3967584,0.00000007,0,0,Binance,Binance,2425190335
Stellar (XLM),2020-10-21 21:59,Interest,0.10981933,0.00595451,0,0,Binance,Binance,1735725144
Flamingo Finance (FLM),2020-10-22 14:35,Airdrop,0.31855022,8.38002125,2.67,0,Binance,Binance,11583583495
Bitcoin (BTC),2020-10-22 20:55,Interest,16971.52737,0.00000336,0.06,0,Binance,Binance,1287734718
Cardano (ADA),2020-10-22 21:16,Interest,0.14474956,0.06979801,0.01,0,Binance,Binance,491194589
NEO,2020-10-22 21:17,Interest,24.49330359,0.00017626,0,0,Binance,Binance,2369599902
Stellar (XLM),2020-10-22 21:23,Interest,0.11191803,0.00595456,0,0,Binance,Binance,197873110
Ethereum (ETH),2020-10-22 21:24,Interest,543.747658,0.00000007,0,0,Binance,Binance,189905625
Monero (XMR),2020-10-22 21:29,Interest,166.9817529,0.00006453,0.01,0,Binance,Binance,3440815257
Stellar (XLM),2020-10-23 21:31,Interest,0.1099624,0.00595461,0,0,Binance,Binance,3770926736
Bitcoin (BTC),2020-10-23 21:39,Interest,17021.15678,0.00000336,0.06,0,Binance,Binance,188974167
NEO,2020-10-23 21:50,Interest,23.77003564,0.00017626,0,0,Binance,Binance,2393333597
Monero (XMR),2020-10-23 21:54,Interest,167.2034342,0.00006453,0.01,0,Binance,Binance,789859066
Ethereum (ETH),2020-10-23 21:54,Interest,539.2831873,0.00000007,0,0,Binance,Binance,2208184567
Cardano (ADA),2020-10-23 21:57,Interest,0.14300548,0.06979983,0.01,0,Binance,Binance,2361846719
Ethereum (ETH),2020-10-24 4:53,Transfer In,537.3929001,1.795,964.62,0,0x46340b20830761efd32832a74d7169b29feb9758,Joint ETH (0x48...3dC3),0x0820ad26e5ecfc58180e356a3089bf67bb1c53cfd2cd91c6dac0d90c4b4f765a
Cardano (ADA),2020-10-24 21:11,Interest,0.14118083,0.06980166,0.01,0,Binance,Binance,290991995
NEO,2020-10-24 21:17,Interest,24.03357961,0.00017626,0,0,Binance,Binance,2991849180
Ethereum (ETH),2020-10-24 21:26,Interest,540.9109347,0.00000007,0,0,Binance,Binance,2169735056
Monero (XMR),2020-10-24 21:41,Interest,169.3700591,0.00006453,0.01,0,Binance,Binance,1127555218
Bitcoin (BTC),2020-10-24 21:43,Interest,17256.73382,0.00000336,0.06,0,Binance,Binance,3428622288
Stellar (XLM),2020-10-24 21:55,Interest,0.11206427,0.00595466,0,0,Binance,Binance,608271348
Ethereum (ETH),2020-10-25 1:25,Transfer In,545.1772079,1.795,978.59,0,0x46340b20830761efd32832a74d7169b29feb9758,Joint ETH (0x48...3dC3),0x1566efc9e7152268110f4236942e819c7db09a4a565545f14c33374d06d2a0f1
DAI,2020-10-25 1:30,Buy,1.31731738,721.3721256,950.28,0,0x11111254369792b2ca5d084ab5eea397ca8fa48b,Joint ETH (0x48...3dC3),0xa8027ff86bd4346ddeeb59ba3c3c94dcd83b0802e2dd69cc5fb31703cc794f84
Ethereum (ETH),2020-10-25 1:30,Sell,543.01488,1.75703037,954.09,3.81759444,Joint ETH (0x48...3dC3),0x11111254369792b2ca5d084ab5eea397ca8fa48b,0xa8027ff86bd4346ddeeb59ba3c3c94dcd83b0802e2dd69cc5fb31703cc794f84
Ethereum (ETH),2020-10-25 1:33,Fee,544.2320643,0.00097588,0.53,0,Joint ETH (0x48...3dC3),0x6b175474e89094c44da98b954eedeac495271d0f,0x03c047ae165d23ef2848f61b87b1a56a9078d48c0e2d535886d664e648dcdf0c
Ethereum (ETH),2020-10-25 2:04,Failed Out,535.0037871,1.74552389,933.86,0.28448131,Joint ETH (0x48...3dC3),Uniswap,0x89e94579039ba7bc52601ab3edbe5999a3aeed566d355118d10aae07beb0a0de
Ethereum (ETH),2020-10-25 2:04,Fee,535.0037871,0.00053174,0.28,0,Joint ETH (0x48...3dC3),Joint ETH (0x48...3dC3),0x89e94579039ba7bc52601ab3edbe5999a3aeed566d355118d10aae07beb0a0de
DAI,2020-10-25 2:05,Sell,1.31731738,721.3721256,950.28,0,Joint ETH (0x48...3dC3),Uniswap,0x834c9512aa5032bcde498152d3f18c42073c7bfe0bf83ac35ea23e5f006b73a6
Ethereum (ETH),2020-10-25 2:05,Sell,535.7914068,1.77946179,953.42,1.52461695,Joint ETH (0x48...3dC3),Uniswap,0x834c9512aa5032bcde498152d3f18c42073c7bfe0bf83ac35ea23e5f006b73a6
Ethereum (ETH),2020-10-25 2:07,Fee,535.9358038,0.00097429,0.52,0,Joint ETH (0x48...3dC3),0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0xe156b6abe86b61c2125bdc1d4e4f47da7411261b88903130fca6e1d128ece414
Ethereum (ETH),2020-10-25 2:09,Fee,535.6470099,0.00234793,1.26,0,Joint ETH (0x48...3dC3),Joint ETH (0x48...3dC3),0x3e8259c8676449dee19211a93b10ecd91cdb428f1839cbd08f95d84ea37acfb8
TrueUSD (TUSD),2020-10-25 2:12,Buy,1.31286789,95.03301296,124.77,0,0x73a052500105205d34daf004eab301916da8190f,Wallace ETH (0xf5...76A0),0x7853e15dcde421755b291cbbd0df3f8652f74fb3a49ce03b8b63804ba1f00a67
YTUSD,2020-10-25 2:12,Sell,1.33507888,93.452,124.77,3.5444661,Wallace ETH (0xf5...76A0),0x73a052500105205d34daf004eab301916da8190f,0x7853e15dcde421755b291cbbd0df3f8652f74fb3a49ce03b8b63804ba1f00a67
Ethereum (ETH),2020-10-25 2:12,Fee,535.9489307,0.00661344,3.54,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0x7853e15dcde421755b291cbbd0df3f8652f74fb3a49ce03b8b63804ba1f00a67
Cardano (ADA),2020-10-25 21:03,Interest,0.14159004,0.06980348,0.01,0,Binance,Binance,2848539889
Bitcoin (BTC),2020-10-25 21:05,Interest,17298.77971,0.00000336,0.06,0,Binance,Binance,1679514942
Stellar (XLM),2020-10-25 21:14,Interest,0.10969618,0.00595471,0,0,Binance,Binance,3955553366
Monero (XMR),2020-10-25 21:20,Interest,173.1680763,0.00006454,0.01,0,Binance,Binance,3222906576
NEO,2020-10-25 21:21,Interest,23.58084893,0.00017626,0,0,Binance,Binance,352885149
Ethereum (ETH),2020-10-25 21:24,Interest,539.3981928,0.00000007,0,0,Binance,Binance,3363010996
Ethereum (ETH),2020-10-26 1:35,Fee,539.1867263,0.00292736,1.58,0,Wallace ETH (0xf5...76A0),0xcb2286d9471cc185281c4f763d34a962ed212962,0x72c4d5bac17d416ed1fe47f20ecd850bbcd3443170d10f0b6ca65413d29649e6
Ethereum (ETH),2020-10-26 1:39,Fee,538.6051934,0.00315436,1.7,0,Wallace ETH (0xf5...76A0),0xd46ba6d942050d489dbd938a2c909a5d5039a161,0x4ef362ecb228ea12d68369c27bff835a478342eca9cb2199250ad648df98318c
Ampleforth (AMPL),2020-10-26 1:41,Sell,1.68951311,186.8329087,315.66,0,Wallace ETH (0xf5...76A0),SushiSwap,0xd698d422927d7011aa618f8911eec040d55883d3977d27cea5b36527f70ba18e
Ethereum (ETH),2020-10-26 1:41,Sell,538.57876,0.57763106,311.1,6.55737198,Wallace ETH (0xf5...76A0),SushiSwap,0xd698d422927d7011aa618f8911eec040d55883d3977d27cea5b36527f70ba18e
Crypto.com Coin (CRO),2020-10-26 9:54,Buy,0.1303,500,65.15,0,Crypto.com,Crypto.com,2342475855
Crypto.com Coin (CRO),2020-10-26 9:55,Transfer Out,0.12939746,408.56,52.87,0,Crypto.com,Crypto.com,3314526445
Crypto.com Coin (CRO),2020-10-26 9:55,Income,0.12923438,20.428,2.64,0,Crypto.com,Crypto.com,3484502338
Swipe (SXP),2020-10-26 13:34,Airdrop,1.43314061,0.1115881,0.16,0,Binance,Binance,11643098092
Bitcoin (BTC),2020-10-26 20:55,Interest,17209.85,0.00000336,0.06,0,Binance,Binance,1773394457
Cardano (ADA),2020-10-26 21:19,Interest,0.13609076,0.06980531,0.01,0,Binance,Binance,4001810555
NEO,2020-10-26 21:27,Interest,22.50844321,0.00017626,0,0,Binance,Binance,2889396152
Monero (XMR),2020-10-26 21:27,Interest,174.0571753,0.00006454,0.01,0,Binance,Binance,967749939
Ethereum (ETH),2020-10-26 21:30,Interest,518.0895194,0.00000007,0,0,Binance,Binance,2335136731
Stellar (XLM),2020-10-26 21:43,Interest,0.10680032,0.00595476,0,0,Binance,Binance,1626154489
Flamingo Finance (FLM),2020-10-26 23:06,Airdrop,0.2610003,8.33375328,2.18,0,Binance,Binance,11648270481
Ethereum (ETH),2020-10-27 2:18,Fee,517.4711643,0.00254686,1.32,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0x13576c5dc3ac16cbf196777592b665ad14c833f99a9f2511ddb78317ec6d6f40
Ethereum (ETH),2020-10-27 2:21,Fee,517.4053818,0.00040246,0.21,0,Wallace ETH (0xf5...76A0),0xcb2286d9471cc185281c4f763d34a962ed212962,0xfba113d4747b75b13eedfb9aca58d55041d291aad0336fef53b9c0ed1cad3a85
Stellar (XLM),2020-10-27 20:47,Interest,0.10893627,0.00595481,0,0,Binance,Binance,1627339636
Monero (XMR),2020-10-27 20:57,Interest,178.4323874,0.00006455,0.01,0,Binance,Binance,2316539409
Bitcoin (BTC),2020-10-27 21:07,Interest,18234.22212,0.00000336,0.06,0,Binance,Binance,1553505911
Cardano (ADA),2020-10-27 21:08,Interest,0.13739167,0.06980713,0.01,0,Binance,Binance,3892892380
Ethereum (ETH),2020-10-27 21:16,Interest,539.5561827,0.00000007,0,0,Binance,Binance,3262926714
NEO,2020-10-27 21:21,Interest,22.63196385,0.00017626,0,0,Binance,Binance,3175206417
Bitcoin (BTC),2020-10-28 21:05,Interest,17704.53681,0.00000336,0.06,0,Binance,Binance,3019022226
Ethereum (ETH),2020-10-28 21:26,Interest,517.1840688,0.00000007,0,0,Binance,Binance,1051900479
NEO,2020-10-28 21:38,Interest,21.21229776,0.00017626,0,0,Binance,Binance,3796436920
Stellar (XLM),2020-10-28 21:45,Interest,0.10498345,0.00595486,0,0,Binance,Binance,2336789053
Monero (XMR),2020-10-28 21:53,Interest,168.551315,0.00006455,0.01,0,Binance,Binance,1215778389
Cardano (ADA),2020-10-28 21:53,Interest,0.13186578,0.06980896,0.01,0,Binance,Binance,583446967
Alpha Finance (ALPHA),2020-10-29 20:36,Airdrop,0.04151452,11.91066215,0.49,0,Binance,Binance,11699854563
Ethereum (ETH),2020-10-29 21:29,Interest,518.2539968,0.00000007,0,0,Binance,Binance,3260037461
NEO,2020-10-29 21:43,Interest,20.32768887,0.00017626,0,0,Binance,Binance,3595165816
Monero (XMR),2020-10-29 21:51,Interest,165.3675306,0.00006455,0.01,0,Binance,Binance,4007941849
Bitcoin (BTC),2020-10-29 21:54,Interest,18068.58747,0.00000336,0.06,0,Binance,Binance,2525154046
Cardano (ADA),2020-10-29 22:00,Interest,0.12593187,0.06981078,0.01,0,Binance,Binance,2588426161
Stellar (XLM),2020-10-29 22:09,Interest,0.10306254,0.00595491,0,0,Binance,Binance,2312199807
Crypto.com Coin (CRO),2020-10-30 13:08,Buy,0.11343478,230,26.09,0,Crypto.com,Crypto.com,3506078635
Cardano (ADA),2020-10-30 20:49,Interest,0.124161,0.06981261,0.01,0,Binance,Binance,2336684465
Bitcoin (BTC),2020-10-30 20:54,Interest,18125.50846,0.00000336,0.06,0,Binance,Binance,1330937712
Monero (XMR),2020-10-30 20:55,Interest,164.2435841,0.00006456,0.01,0,Binance,Binance,3628671324
Ethereum (ETH),2020-10-30 21:42,Interest,513.3408163,0.00000007,0,0,Binance,Binance,3606217232
Stellar (XLM),2020-10-31 0:02,Interest,0.10229997,0.00595496,0,0,Binance,Binance,1828418488
NEO,2020-10-31 0:06,Interest,19.75915023,0.00017626,0,0,Binance,Binance,1108297717
Bitcoin (BTC),2020-10-31 20:56,Interest,18264.92828,0.00000336,0.06,0,Binance,Binance,1358101658
Stellar (XLM),2020-10-31 21:14,Interest,0.10362325,0.00595501,0,0,Binance,Binance,3125496957
Cardano (ADA),2020-10-31 21:15,Interest,0.12457376,0.06981443,0.01,0,Binance,Binance,2585504146
NEO,2020-10-31 21:19,Interest,19.57556317,0.00017626,0,0,Binance,Binance,1187464893
Monero (XMR),2020-10-31 21:22,Interest,168.0782114,0.00006456,0.01,0,Binance,Binance,1134329816
Ethereum (ETH),2020-10-31 21:47,Interest,517.7080878,0.00000007,0,0,Binance,Binance,4106615569
Cardano (ADA),2020-11-01 19:48,Interest,0.13175496,0.06981626,0.01,0,Binance,Binance,1441325210
Ethereum (ETH),2020-11-01 19:55,Interest,533.330505,0.00000007,0,0,Binance,Binance,1132892415
Monero (XMR),2020-11-01 20:00,Interest,167.9386149,0.00006457,0.01,0,Binance,Binance,1561383357
NEO,2020-11-01 20:28,Interest,19.69709585,0.00017626,0,0,Binance,Binance,3696172861
Stellar (XLM),2020-11-01 20:30,Interest,0.10419259,0.00595501,0,0,Binance,Binance,2572437311
Bitcoin (BTC),2020-11-01 20:37,Interest,18254.70416,0.00000336,0.06,0,Binance,Binance,4281789171
Swipe (SXP),2020-11-02 13:58,Airdrop,1.09570572,0.10774688,0.12,0,Binance,Binance,11754500034
Ethereum (ETH),2020-11-02 20:16,Interest,504.218013,0.00000007,0,0,Binance,Binance,4275353462
Stellar (XLM),2020-11-02 20:22,Interest,0.09946216,0.00595511,0,0,Binance,Binance,1872372914
Bitcoin (BTC),2020-11-02 20:24,Interest,17814.89332,0.00000336,0.06,0,Binance,Binance,1283974233
Monero (XMR),2020-11-02 20:33,Interest,156.2021429,0.00006457,0.01,0,Binance,Binance,2147174906
Cardano (ADA),2020-11-02 20:39,Interest,0.12144516,0.06981808,0.01,0,Binance,Binance,3796938205
NEO,2020-11-02 20:52,Interest,20.00428955,0.00017626,0,0,Binance,Binance,2803038327
Cardano (ADA),2020-11-03 20:13,Interest,0.12136833,0.06981991,0.01,0,Binance,Binance,3606082131
Bitcoin (BTC),2020-11-03 20:25,Interest,18116.71192,0.00000241,0.04,0,Binance,Binance,2674207064
NEO,2020-11-03 20:42,Interest,19.21573431,0.00017626,0,0,Binance,Binance,3428105880
Stellar (XLM),2020-11-03 20:44,Interest,0.09892492,0.00595516,0,0,Binance,Binance,1226531318
Monero (XMR),2020-11-03 20:54,Interest,158.6812599,0.00006458,0.01,0,Binance,Binance,3856541397
Ethereum (ETH),2020-11-03 21:12,Interest,503.2332533,0.00000007,0,0,Binance,Binance,1884517404
Monero (XMR),2020-11-04 20:05,Interest,150.9573188,0.00006458,0.01,0,Binance,Binance,2689515835
Bitcoin (BTC),2020-11-04 20:12,Interest,18430.70521,0.00000241,0.04,0,Binance,Binance,3245371729
Stellar (XLM),2020-11-04 20:40,Interest,0.09733744,0.00595521,0,0,Binance,Binance,1760515637
NEO,2020-11-04 20:42,Interest,18.38510359,0.00017626,0,0,Binance,Binance,3020526010
Cardano (ADA),2020-11-04 20:51,Interest,0.12554463,0.06982173,0.01,0,Binance,Binance,3998160018
Ethereum (ETH),2020-11-04 20:54,Interest,526.6117039,0.00000007,0,0,Binance,Binance,2892372252
Stellar (XLM),2020-11-05 20:02,Interest,0.10479178,0.00595526,0,0,Binance,Binance,510699282
Ethereum (ETH),2020-11-05 20:09,Interest,557.7229797,0.00000007,0,0,Binance,Binance,1429983741
Cardano (ADA),2020-11-05 20:11,Interest,0.12914634,0.06982356,0.01,0,Binance,Binance,21381977
Monero (XMR),2020-11-05 20:30,Interest,155.8677538,0.00006458,0.01,0,Binance,Binance,979895798
NEO,2020-11-05 20:43,Interest,18.78729237,0.00017626,0,0,Binance,Binance,1091154612
Bitcoin (BTC),2020-11-05 20:45,Interest,20704.86459,0.00000241,0.05,0,Binance,Binance,3432231418
Canadian Dollar (CAD),2020-11-06 13:05,Fiat Deposit,1,200,200,0,Bank,Newton,559288586
Litecoin (LTC),2020-11-06 13:16,Buy,81.3,2.460024,200,0,Newton,Newton,3690545696
Canadian Dollar (CAD),2020-11-06 13:16,Sell,1,199.9999512,200,0,Newton,Newton,3690545696
Litecoin (LTC),2020-11-06 13:19,Transfer Out,76.8697696,2.459875,189.09,0,Newton,Binance,2370814030
Litecoin (LTC),2020-11-06 13:22,Transfer In,76.8697696,2.459875,189.09,0,Newton,Binance,9ed2cada8b9c04a6f1e6e3c7b60b64d1bded7164c80c1f4cc14e716bc50665c0
Bitcoin (BTC),2020-11-06 13:34,Buy,20205.50569,0.00970943,196.38,0.19639752,Binance,Binance,45625689
Litecoin (LTC),2020-11-06 13:34,Sell,80.15524108,2.45,196.38,0,Binance,Binance,45625689
Canadian Dollar (CAD),2020-11-06 13:45,Fiat Deposit,1,"1,000",1000,0,Bank,Newton,1023968155
Ethereum (ETH),2020-11-06 14:30,Buy,582.5,1.716738,1000,0,Newton,Newton,2433333695
Canadian Dollar (CAD),2020-11-06 14:30,Sell,1,999.999885,1000,0,Newton,Newton,2433333695
Ethereum (ETH),2020-11-06 14:34,Transfer In,577.1125219,1.716738,990.75,0,Newton,Joint ETH (0x48...3dC3),0xb6db3164c5b64c40d8801acb28e541ec51199ad385170fe742ded0e574052dea
Ethereum (ETH),2020-11-06 14:35,Transfer Out,576.2525019,1.716738,989.27,0,Newton,0x481230ab8043185ca36341041720e1b8df6d3dc3,2846447823
DAI,2020-11-06 14:38,Buy,1.31401258,381.000324,500.64,0,Uniswap,Joint ETH (0x48...3dC3),0x4a74faf51e932f0959ce7a4d6aa84028e2ef8d687d54ca3f759306d81079249d
Ethereum (ETH),2020-11-06 14:38,Sell,575.4473758,0.87413483,503.02,2.37937937,Joint ETH (0x48...3dC3),Uniswap,0x4a74faf51e932f0959ce7a4d6aa84028e2ef8d687d54ca3f759306d81079249d
DAI,2020-11-06 14:52,Sell,1.31401258,380.9983621,500.64,0,Joint ETH (0x48...3dC3),Uniswap,0x6cde5c26d6c8a74954de785c78b2faa669f52ca3e3b2e45ecea09a00e56e0fde
